seller_id,Profit_Margin,SellingPrice,FreightValue,order_count,Profit_Margin_Percentage
9dc79dd988ac42f4d56c340d7048420a,655.27,749.6,94.33,4,87.42
918717417d88a9f9ae9735567e6c7682,302.18,345.7,43.52,4,87.41
f682e0f848abafc6f41e0d4e868c66ef,235.96,269.98,34.02,2,87.4
c64a2aec32cc408a8a4c6d7c46017f91,2814.83,3221.5,406.67,9,87.38
2379bdc3888025689a9deb7b141507d5,873.39,999.5,126.11,9,87.38
0b90b6df587eb83608a64ea8b390cf07,24894.58,28492.76,3598.18,163,87.37
559d56f3b8f0bc2e5a9a62fe2ce2a39f,336.28,385,48.72,2,87.35
31ae0774c17fabd06ff707cc5bde005f,5869.03,6719.85,850.82,11,87.34
93bef6edaa84956e8e575016449b6351,100.44,115,14.56,1,87.34
bacb1f0ed56ad24198f5810d2b3fe9a5,5308.4,6078.05,769.65,38,87.34
cee48807215b30a12ca2ca10ffb5f250,6298.94,7212.23,913.29,39,87.34
5151aea44289d6c6b090ee31c2132508,1148.13,1315.3,167.17,7,87.29
271b8923c6a549e02d3c9fd1f8c0422b,91.79,105.19,13.4,1,87.26
3442f8959a84dea7ee197c632cb2df15,190.8,218.7,27.9,3,87.24
a1544b9ea0b2390e020537d4daa89049,733.87,841.2,107.33,8,87.24
b2ba3715d723d245138f291a6fe42594,43007.71,49302.18,6294.47,324,87.23
4867209cb29b56b92893d7bde3ce8012,130.85,150,19.15,1,87.23
457fe919b032a3f7dadba6fb92cf7855,963.67,1104.89,141.22,9,87.22
5f06030071324cc52bf0304014ac7234,683.61,783.96,100.35,4,87.2
25c5c91f63607446a97b143d2d535d31,47262.86,54208.78,6945.92,156,87.19
1fe5540d7c1c37a595fefbacd5570d9e,3956.45,4537.6,581.15,20,87.19
2d2c62bef4c8ba0dd74e0e228e808539,3267.52,3749,481.48,16,87.16
52ac6f920b7280e4c6d30dd94de6259b,4930.71,5657.3,726.59,6,87.16
5b179e9e8cc7ab6fd113a46ca584da81,4507.86,5173.5,665.64,34,87.13
081acf3de680d554796c9cf041be7bc2,1391.8,1597.3,205.5,4,87.13
74bafed391319577bce6f4d2acc0589a,1609.27,1847,237.73,3,87.13
f410c8873029fcc3809b9df6d0b28914,252.5,289.8,37.3,2,87.13
ede2977fbaf3738583170735ca403f6c,252.55,289.9,37.35,1,87.12
d5ba419e26d246a0719437cf37d9b46d,3407.2,3911.5,504.3,33,87.11
7a2d2949aea47fab95fd98d6c9f618b1,1427.75,1638.99,211.24,11,87.11
b4f8921fcc4ff77b66bea6dda43dcd51,9926.69,11395.05,1468.36,18,87.11
b410bdd36d5db7a65dcd42b7ead933b8,6418.09,7368.9,950.81,42,87.1
09f952a5f58d2285b0372551ae8f9b01,10296.54,11821.5,1524.96,50,87.1
10ff823eda2b032e2c93d17a7d294736,997.1,1144.98,147.88,8,87.08
989becdce12ebc39863c2bceab6f3ca1,5488.38,6302.9,814.52,15,87.08
98115075dd26cb8835946fc6086f5d30,378.72,434.96,56.24,4,87.07
1e26c56af8d48424e1df0140a2401f83,225.41,258.9,33.49,2,87.06
7df1fc11cc5cbc518b39faa60cf5d67c,903.24,1037.6,134.36,5,87.05
6989574bd97d9773f10d232b6c07da59,2157.3,2478.4,321.1,7,87.04
63b464dbf392c7b80d12d932fa7cafed,5761.16,6622,860.84,36,87
a150c540f572d0fb53992264bc5c10b5,104.31,119.9,15.59,1,87
07a9bc7f61396b658ddf3ac534efe44c,104.31,119.9,15.59,1,87
02f623a8eb246f3c5f7c2f96462654e6,5548.37,6378,829.63,44,86.99
8e8a7ce9f2f970dc00e2acf6f6e199f6,7673.22,8821,1147.78,63,86.99
48b6c3f4c6a93171da04b75313f2130f,252.46,290.26,37.8,2,86.98
78744a20ee2f80ba64f6804c25def2b8,2361.15,2715,353.85,6,86.97
73a63f72308aa20a46f4b1632018f196,6643.5,7640.8,997.3,27,86.95
4c03b9dd4c11ee2cb35c96c49efc9420,5614.87,6458.6,843.73,48,86.94
1b65c144b17e607c0f37f10bb7dfec8d,964.65,1109.5,144.85,5,86.94
817245bcc3badd82bbd222e0366951a6,4646.37,5345.6,699.23,28,86.92
a36ac007a4d18f865c8d32c3b2402c2d,1068.62,1229.79,161.17,8,86.89
b98b715fe9e276204e2a3464f48cd796,337.67,388.6,50.93,4,86.89
cb8bcce248bb1fb274ba762d8b971456,7952.31,9152.4,1200.09,66,86.89
43f8c9950d11ecd03a0304a49e010da6,3691.96,4249.59,557.63,41,86.88
499ec63c58e51296c9cf57edcfe1c8a8,317.07,365,47.93,5,86.87
d9b00a97818674c7f8d8b1ef0e689679,60.72,69.9,9.18,1,86.87
4bfc7a4a1cf8d4d2121c27422d9e50b5,7057.21,8124.4,1067.19,26,86.86
e64d65bc8dbec2accda90c58de5d1246,1457.64,1678.8,221.16,12,86.83
6fa9202c10491e472dffd59a3e82b2a3,6089.23,7014.24,925.01,3,86.81
02c988090b766852e088c69d7fb3b551,1357.8,1564.37,206.57,12,86.8
04aba03279157f6d4e0fe8ccaf21963c,2096.77,2416,319.23,15,86.79
1690cada046eb7e92c12f98b1f8a8167,1527.09,1760,232.91,10,86.77
ff1fb4c404b2efe68b03350a8dc24122,5875.05,6771,895.95,46,86.77
f7315bb81aea4ddca2d39e249a801c98,329.52,379.8,50.28,2,86.76
2c4c47cb51acd5ea5db5e0ae0e26542a,2234.43,2575.9,341.47,12,86.74
4cf490a58259286ada5ba8525ba9e84a,932.75,1075.3,142.55,7,86.74
bec568278124768c474ee90971ca94d1,190.74,219.9,29.16,2,86.74
a478c7961d6a992065b24e63b366f90b,1111.44,1281.5,170.06,8,86.73
4f1f1c8666cdb6442f775c4e8caed465,819.57,944.98,125.41,2,86.73
77fccaae319668a8ab6cd0fd16aec48c,1445.56,1667,221.44,11,86.72
d1582f4043306e6b91afa6a8a884f898,858.08,990,131.92,9,86.67
2f3d8b4c9e2ee165075331fea3f3095a,112.65,130,17.35,1,86.65
12b9676b00f60f3b700e83af21824c0e,22850.33,26376,3525.67,133,86.63
964ff64dc05b13811c6d0f41e0aa5f6b,155.94,180,24.06,1,86.63
dd8a29ce82d5c705ba932d81494600a5,178.25,205.75,27.5,2,86.63
62760d278921b5f352461620d68a9cee,343.9,397,53.1,3,86.62
33ac3e28642ab8bda860a2f693000e78,3170.94,3661.03,490.09,34,86.61
0887a9f087bcd5d9f6642b52f897fc6c,1421.65,1642,220.35,12,86.58
6c6cc59a5c00cacc5054ca06d65cc282,958.29,1107,148.71,1,86.57
d8b8f2cf9ff6ba0389072541cb42498c,128.99,149,20.01,1,86.57
ea1776927851da2532aa70d6a32c095a,245.72,283.9,38.18,2,86.55
d1aa1ec0839dcab73a6161130eb1f94a,103.76,119.9,16.14,1,86.54
cb32766839f443db85c82a43c4a6c19e,202.49,234,31.51,2,86.53
99cd94252748d2bdde08e17858233602,138.28,159.8,21.52,2,86.53
42fa4ee7240e9b8eb4576358ec142ba7,3326.93,3845.7,518.77,22,86.51
3ea08c48e851106d2f584349daba335f,147.06,170,22.94,1,86.51
55f7a3319d80f7fdf078b8f03e6725fe,2607.11,3013.78,406.67,22,86.51
c35affa65afd250151285c5917fc1c8a,4135.08,4779.92,644.84,8,86.51
dc50afafdfa325eadc890c7fa42a8f4e,366.92,424.2,57.28,4,86.5
30a81d8cf85fb2ada1b1b094c9583a95,1077.32,1245.42,168.1,17,86.5
2ba91c7ad80ff88b23b7db823b43c233,640.47,740.4,99.93,6,86.5
293dee954235e4e4e43f129313625ebe,1538.62,1778.92,240.3,8,86.49
2156f2671501a81034d7d07f217609d0,2516.01,2909.5,393.49,21,86.48
2cb6eb1b7185064167657fa09f541105,1053.12,1217.9,164.78,6,86.47
e9bc59e7b60fc3063eb2290deda4cced,29004.96,33543.69,4538.73,209,86.47
c5ebe6598748b0aeaa61cfb820478b92,256.83,297,40.17,3,86.47
c3867b4666c7d76867627c2f7fb22e21,29973.6,34666.9,4693.3,228,86.46
3d4b1ae7539303b5704493798893e82c,930.31,1076,145.69,6,86.46
385799a1cddbd26dfeb9157356a42282,477.16,551.94,74.78,4,86.45
373ee4a3a775a733770ca3f790b8b9ac,1851.17,2141.49,290.32,13,86.44
5145090ab595c0d0b8557199f5701fbf,1261.75,1459.6,197.85,4,86.44
e73bf2cea7fe4b0b4d287a7568ed1099,637.57,737.7,100.13,4,86.43
381c83fdca332ea6afd896da20bf6e4a,6356.59,7355.8,999.21,46,86.42
52562a9f449c3dc3d53f5f5b9ed74903,2822.56,3266.6,444.04,14,86.41
5b925e1d006e9476d738aa200751b73b,6695.16,7748.5,1053.34,63,86.41
5ab05b6d86d417796c69ffd6774ec832,1629.35,1886.1,256.75,10,86.39
5962468f885ea01a1b6a97a218797b0a,582.26,674,91.74,6,86.39
2e13c71026e1a39ba5cc1b86dcb679aa,3275.79,3793,517.21,24,86.36
e8ff5a6ceb895583033fc2a0f314e3c2,120.81,139.89,19.08,1,86.36
bf961104a38e01b9062ee026bb657dee,505.66,585.56,79.9,4,86.35
b4b447d715f9ab302a188fb43d3e96b3,592.2,685.93,93.73,5,86.34
903037660cf848a717166eb7a06d616e,6851.19,7935.18,1083.99,44,86.34
82e0a475a88cc9595229d8029273f045,9279.64,10748.02,1468.38,41,86.34
7daca0837f033a41a6f3428c18657533,1060.82,1228.98,168.16,7,86.32
53d00c40e32aeb924a84ce72b1af869d,1869.63,2165.85,296.22,17,86.32
8f54d64f28a993550aa7943f12572959,2377.88,2755.5,377.62,15,86.3
bfd27a966d91cfaafdb25d076585f0da,16588.59,19225,2636.41,114,86.29
a080fc8a850289b27500f6b49cca2553,330.43,383,52.57,4,86.27
1de62b6f2fd96227629786db492433db,180.07,208.8,28.73,2,86.24
048c2757535328e0d7dac690ad3c0aae,7817.75,9065.08,1247.33,50,86.24
37303482a42fb700d8d127e70a9cd6c8,50.79,58.9,8.11,1,86.23
b43d8b707f887a30f4675391098354a0,1157.24,1342,184.76,3,86.23
feb793c88d836c3a75efa4b5a3465d70,401.83,466,64.17,1,86.23
71dc18fd8cbf5fd77f45dd8b427abb34,930.6,1080,149.4,4,86.17
4ef4c39cf3c24f326434cf0b2e48046a,682.49,792,109.51,7,86.17
5d76d80a2f5f39c891b996a1bf4c9853,1067.25,1238.5,171.25,6,86.17
5305693ffae2d3463377b1f6fe67b15a,80.57,93.56,12.99,1,86.12
218d46b86c1881d022bce9c68a7d4b15,46257.66,53710.3,7452.64,382,86.12
fdb9095204a334cd8872252ffec6f2db,7022.63,8156,1133.37,46,86.1
fe4cd9461203cee790d36792420b310f,336.77,391.15,54.38,3,86.1
c522be04e020c1e7b79f3acff36513d5,559.46,649.94,90.48,6,86.08
575df70bde3f9f2b30bf8d2e9910d725,4656.68,5410.05,753.37,27,86.07
6d803cb79cc31c41c4c789a75933b3c7,7497.73,8711.4,1213.67,58,86.07
ba6b4a237f92479743cf0ca06b67a9ac,690.07,801.89,111.82,8,86.06
257e61d3251fb5efb9daadddbc2cf7ca,6651.82,7729,1077.18,12,86.06
0ac4201fda2c68ebc0e47cb9423cf3c9,1442.89,1676.88,233.99,13,86.05
5bc55dbe2f12b6af6d83ed46023e0dc8,2574.82,2992.1,417.28,17,86.05
458c6fa920810ce2492da71bc26d9eec,651.15,756.76,105.61,2,86.04
7b07b3c7487f0ea825fc6df75abd658b,7966.78,9259.47,1292.69,91,86.04
8b11118053756a9a2932f447e11fc1b5,68.82,79.99,11.17,1,86.04
ef30892870c278497523264be1be2241,673.86,783.2,109.34,9,86.04
ce248b21cb2adc36282ede306b7660e5,11665.18,13560.19,1895.01,64,86.03
f61c63d13f7cd800549d5acdd390ae72,2642.91,3072.3,429.39,26,86.02
a35ef466c6fd6d052f5d241240d3c5e2,490.25,569.9,79.65,3,86.02
aa2640d851ec322526f1295bbeb20092,137.62,159.98,22.36,1,86.02
e8b3a3a38279a82f0e5d006d5e5b7d2c,10116.59,11762.4,1645.81,80,86.01
615c3462099ffa940d37b17dfda19594,196.95,229,32.05,2,86
76de363de16dacc923eec8daf91df504,309.58,360,50.42,2,85.99
4ba52dfeba874da5b9ee7b17c7494f04,1258.09,1463,204.91,11,85.99
112453736dbe3889cfb74e1aaa0ba0c1,1625.23,1890,264.77,7,85.99
f307937c1bb287c3efc2a514b94b0d1d,163.38,189.99,26.61,1,85.99
2493dc3f20131696a0ecdb9948051a8d,433.69,504.38,70.69,4,85.98
099095b050cfe8eb1ddff5317587e96e,4301.75,5003.84,702.09,16,85.97
ba89796db68db180bd389de96b2ff3b6,266.34,309.8,43.46,2,85.97
d297f1055de2956aedfd3b04113dce3e,46.66,54.3,7.64,1,85.93
cea729054f157f5870bdd321a958d994,2132.58,2482.1,349.52,24,85.92
7f152321c60a266edc53af1925ef96c1,3367.68,3919.8,552.12,20,85.91
1b8b75e227c9a9c100d0c210fb6176ce,1241.25,1444.87,203.62,15,85.91
14ee35374a7876217954b5fa08e50463,694.95,809,114.05,6,85.9
3d621842b2ed28e2b474132480edac3c,750.72,873.93,123.21,8,85.9
8378eb36b6b70c5734e83ad7b8cdc3b7,1472.93,1714.8,241.87,7,85.9
34a557286ead8fe75c989e0afcf7d98c,356.34,414.9,58.56,4,85.89
c3cfdc648177fdbbbb35635a37472c53,36968.55,43048.18,6079.63,278,85.88
6b333a05bf188ef3e1f1662a86bd9855,3426.94,3990.91,563.97,12,85.87
6d7f8d9d594e28796b6b3205b00f459c,358.79,417.9,59.11,3,85.86
b8bc237ba3788b23da09c0f1f3a3288c,11750.26,13685.71,1935.45,45,85.86
3fe7120d6257285ac6a3ce7cb071ccec,171.7,199.98,28.28,2,85.86
e58a5b390e28abc0b216cfb0e07d27d7,877.97,1022.6,144.63,7,85.86
f76a3b1349b6df1ee875d1f3fa4340f0,3572.6,4160.79,588.19,24,85.86
94231344608e603693b0a8891143f65d,619.82,722,102.18,3,85.85
9e6229250fedbe05838fef417b74e7fb,11127.34,12962.3,1834.96,73,85.84
6f892e20a171e98efe17fdb971ff319b,5191.51,6049,857.49,41,85.82
960945e1a9535cbc0cd6ddd35fbe7ae8,2901.93,3381.73,479.8,28,85.81
35281d148dcf7134bae913c57db4e6da,102.96,119.99,17.03,1,85.81
4dc2e811a1760953cb7c6a590b498943,150.16,175,24.84,1,85.81
e0eabded302882513ced4ea3eb0c7059,839.61,978.4,138.79,8,85.81
a89e143d5211473ae18db9577ee34b64,60.06,70,9.94,1,85.8
b90e891671cffd9557f33a97dc523645,3816.69,4449,632.31,34,85.79
a353b1083c9863d756d9404695016d64,102.91,120,17.09,1,85.76
14d7985702e72162bbf13b6beb74ab2b,3333,3887,554,37,85.75
f1ce5fdecd64935c28b9ff932751d0dc,135.47,158,22.53,2,85.74
e88f7a2995ba184710d339c5c4bf2e30,215.69,251.6,35.91,2,85.73
bd23da7354813347129d751591d1a6e2,8320.04,9704.6,1384.56,86,85.73
7ddcbb64b5bc1ef36ca8c151f6ec77df,46668.57,54435.66,7767.09,325,85.73
ef0ace09169ac090589d85746e3e036f,13806.02,16105.4,2299.38,128,85.72
e89c4adbe7b1d0819dbb636e16461cf1,2726.45,3181.3,454.85,24,85.7
0b1ca3ef18a63d7eb0c8897fa0849c08,47.13,55,7.87,1,85.69
596849622429351f47b32e6cae1055ff,916.7,1069.8,153.1,13,85.69
213fafb0ca06fb3d5886579c2565791b,162.54,189.7,27.16,3,85.68
6bb62a4912377c7bfe7cb17b406bc7e6,633.65,739.52,105.87,4,85.68
5d3bb11474a06bdc23fb9e89f1164ee0,3130.38,3654.6,524.22,31,85.66
2199e7fe213c16213bf5d6a7eadc9a5d,3225.48,3767.29,541.81,24,85.62
cd6efc47efaabf134f8bdb654e10b4f1,3559.94,4158.55,598.61,31,85.61
2235cf78d3e2073a88146a9cb60f0dd0,153.22,178.99,25.77,1,85.6
aced59e9b31ef866a94f9e7f29d8d418,6221.2,7268.5,1047.3,61,85.59
05f51e13da97139648b8125c31e5f51b,11211.66,13100.31,1888.65,57,85.58
134a288e7de827ec5ec62e3ec9c3a295,750.9,877.45,126.55,9,85.58
8f2b51a30523cdecddc2f179f351c7d6,879.57,1027.9,148.33,7,85.57
2be17df1c49978426251562096c3cc09,1852.45,2165,312.55,16,85.56
4978a02ea9c8be7a9b5480680f40334e,2016.38,2356.61,340.23,18,85.56
b2eecf5ea250510da76590ca79d60e5d,906.85,1060,153.15,9,85.55
78a4d36f65a019172c6154468831a69f,1322.1,1545.5,223.4,7,85.55
2cb4700db635baa1c0d4f90ed27b6669,170.88,199.8,28.92,2,85.53
9523fb39dd240aa958e040f8183d64f3,125.69,146.99,21.3,1,85.51
54c04bdb5ec46762f8f08c7e8f86ed4a,2805.54,3281.66,476.12,18,85.49
63191ead8d3b2f937cd1996fdcbbad20,313.71,367,53.29,1,85.48
5e9f5bd34e0830569f05c9d4f56e04a8,205.1,239.98,34.88,2,85.47
6e13dd869aa7185f601c941423abcc8f,445.92,522,76.08,5,85.43
4d232b78ab7ef10393dc3807d827bc0d,1260.01,1475,214.99,5,85.42
25e6ffe976bd75618accfe16cefcbd0d,9865.44,11552.62,1687.18,106,85.4
83e197e95a1bbabc8c75e883ed016c47,5612.86,6574.19,961.33,46,85.38
9140bd1d9de28b197dce077bdd687438,1074.81,1258.87,184.06,6,85.38
f00e21b1e91a79653163b7fd8f293ff1,3329.12,3900.09,570.97,31,85.36
f4db9b37944bcb8873e6b456ee190bbf,2909.62,3409.78,500.16,21,85.33
79a679c36c08d606b3fd47ead9de109b,797.78,935,137.22,3,85.32
6fd52c528dcb38be2eea044946b811f8,6604.46,7743.02,1138.56,67,85.3
9a1aea68d3efa00862ec88c0768037d0,1116.69,1309.2,192.51,7,85.3
3fac58ce0ad699020c7944d53c41329c,1061.93,1244.95,183.02,10,85.3
41b86b552e54e3a7009596125aa8b167,1360.69,1595.3,234.61,10,85.29
10264f60a8f0a4d2f30810f5c661c673,242.74,284.6,41.86,4,85.29
b44dbfbf62e52125f3c15d230569ea91,519.68,609.37,89.69,4,85.28
3be5841cdcc46de4ed3f9116f104b2c5,511.25,599.6,88.35,4,85.27
7a67c85e85bb2ce8582c35f2203ad736,119038.86,139658.69,20619.83,1145,85.24
8581055ce74af1daba164fdbd55a40de,54548.46,64011.22,9462.76,380,85.22
a420f60ff1aa9acc80d0e42959f2b313,6343.33,7443.3,1099.97,67,85.22
ea6b12bf9ffe2bac34602ec631d97a47,892.41,1047.3,154.89,9,85.21
9bf11dfc0bec77e5a23028043c3c5a8f,97.94,115,17.06,1,85.17
81783131d2a97c8d44d406a4be81b5d9,648.69,761.84,113.15,8,85.15
2b1a40c1daabc6ca280c4b815c101841,10509.46,12342.6,1833.14,22,85.15
d50d79cb34e38265a8649c383dcffd48,11080.16,13012.42,1932.26,70,85.15
229c3efbfb0ea2058de4ccdfbc3d784a,13178.29,15479,2300.71,118,85.14
c03121937e54a93fcc1825c3098bbb6e,888.06,1043,154.94,7,85.14
d90fe2229fee1a5da999ccd0c06c1667,383.09,450,66.91,3,85.13
ea67327e24487bdfac5fbfa37ea124df,5320.08,6250.18,930.1,32,85.12
939e6227d6964a11a70aa91243e418f2,361.75,425,63.25,4,85.12
04aa0a1c5ce6b222003403a3e11c3cc0,4696.49,5518,821.51,11,85.11
817f85dbb65aa3e70831d90fe75cdf89,1320.65,1552.27,231.62,11,85.08
09bad886111255c5b5030314fc7f1a4a,414.64,487.5,72.86,5,85.05
02f5837340d7eb4f653d676c7256523a,3302.22,3883.05,580.83,30,85.04
189ca3538ce9f920cacf0f982cbe223b,356.33,419,62.67,4,85.04
0df3984f9dfb3d49ac6366acbd3bbb85,8408.44,9891.49,1483.05,86,85.01
81ed90f07c0bacb7594940ba2ef676aa,190.34,223.9,33.56,2,85.01
a2e874074c877c5a05abae80ad6e488f,6249.66,7355,1105.34,40,84.97
fac35d150712afb921ec59ac5f39bb11,591.36,696,104.64,5,84.97
28fb0829fd777877cdc350d25cb5bd5b,237.72,279.8,42.08,2,84.96
431050a06a317f2b38168dec3dcd2b46,1163.85,1370,206.15,10,84.95
7ea5bfa6c340f58f8e71fc1f0412b0d6,9206.56,10838.41,1631.85,96,84.94
f45122a9ab94eb4f3f8953578bc0c560,18485.49,21764.68,3279.19,184,84.93
d85efbc8eff2b7adf524e2820569adc8,46.71,55,8.29,1,84.93
634964b17796e64304cadf1ad3050fb7,33214.1,39114.1,5900,265,84.92
4e326052e5dbba8adcd512f3450a307e,484.04,570,85.96,3,84.92
2bd05d410a8fd26dc4184a15f4f2f588,1118.19,1316.73,198.54,6,84.92
4305fe92735c8a43d154ff6dd2b8d927,2212.56,2606.1,393.54,17,84.9
5f5b43b2bffa8656e4bc6efeb13cc649,3121.75,3677.2,555.45,27,84.89
2ec6e37d992a95eaddb3369dcbcc76d9,135.66,159.8,24.14,2,84.89
4e17c65a516f69d023a2ae78b84f28d6,6483.72,7639.26,1155.54,61,84.87
95b293867b5862941c9cd74f756a3c68,549.98,648.1,98.12,9,84.86
9ac75591b69c3402684b6ce0310f22ee,51.33,60.5,9.17,1,84.84
747c1cdcd1737dcfbd1547f6eb6f2cf3,163.83,193.1,29.27,2,84.84
7bb8fac2913a6064ec412e583c6d8b4d,92.48,109,16.52,1,84.84
c092292535a57dacd95a8765f5518f87,106.02,125,18.98,1,84.82
22a23e5ac7061fc538cc2a019afaaf16,80.58,95,14.42,1,84.82
98e164d549402270247f3c96a1a158ef,137.98,162.7,24.72,2,84.81
4c61e37f664c3c88aff092aa5ac779d7,668.45,788.31,119.86,7,84.8
515d781150feed28a6ac091bb0e3cb8c,849.98,1002.35,152.37,6,84.8
3e46a38ee171c503c3b4a3f23fe3bf0c,50.79,59.9,9.11,1,84.79
b6e1504972665f739dec4facb9943775,1258.59,1484.48,225.89,14,84.78
73b8eb4a9a729d4019b24ed1be748cbf,482.3,568.9,86.6,7,84.78
270572bb714b00531be85e16e1550f26,82.22,96.99,14.77,1,84.77
8a8835a43bda99fd37310ad76c457510,190.14,224.34,34.2,2,84.76
788e857f317e53de488d393e65a80f45,1025.05,1210,184.95,11,84.71
15aac934c58d886785ac1b17953ea898,3688.2,4353.9,665.7,25,84.71
71593c7413973a1e160057b80d4958f6,253.65,299.5,45.85,2,84.69
9d4db00d65d7760644ac0c14edb5fd86,8336.12,9845.71,1509.59,97,84.67
38af8acfd46ac4a7bf754e8ca6736664,292.06,345,52.94,5,84.66
1c40343cc5d18c2d8248ac2f3366de34,2083.4,2461.41,378.01,21,84.64
51ed72984a04e5dd35c2b27e77179038,1095.37,1294.3,198.93,7,84.63
0adac9fbd9a2b63cccaac4f8756c1ca8,13159.7,15557.6,2397.9,106,84.59
b83cedfb587e7911540e3f576d6917ce,1881.15,2224.95,343.8,24,84.55
8ccf3cf69651cc1d8a02c8bfaf3b8568,211.37,250,38.63,2,84.55
9c7fd21e0aa159b20da593371f08ff7c,674.8,798.3,123.5,7,84.53
0f80a40c312b2472dca482cf50f5186f,109.8,129.9,20.1,1,84.53
289cdb325fb7e7f891c38608bf9e0962,11335.03,13410.55,2075.52,109,84.52
2c00c85d30361cd2ced2969cffbbffa3,42.09,49.8,7.71,1,84.52
23c38debaffe4a25a30fdbd9b586a13f,4547.8,5382.18,834.38,41,84.5
0cbcee27c791afa0cdcb08587a2013a8,4270.62,5054.15,783.53,37,84.5
d63f306de130e0391d38a792541723b8,41.4,49,7.6,1,84.49
535bf14f36346c7f59d87cece104d70c,42.23,50,7.77,1,84.46
725af026f869236a8dd0ceb98564d156,684.77,810.72,125.95,5,84.46
11eac105f3f90a9b87b19c89d91e24f3,677.95,802.89,124.94,5,84.44
da8622b14eb17ae2831f4ac5b9dab84a,134926.96,159816.87,24889.91,1311,84.43
ccb83a794700270fde70898fe9ff368b,9338.27,11062,1723.73,12,84.42
0432ead42b6c8a0bdf68154add917fdf,6394.4,7574.4,1180,82,84.42
432c67955c0acd1fd6b0b5d678766a71,328.35,389,60.65,1,84.41
1e8b33f18b4f7598d87f5cbee2282cc2,14543.05,17233.56,2690.51,122,84.39
6eb94e1466490d327a09abf8f3552a50,1158.68,1372.95,214.27,9,84.39
f356c348fbc8df6a882823e21f5ce8b7,164.71,195.18,30.47,2,84.39
751bdc4d83a466c7206cd42e8f426b03,5500.94,6520.96,1020.02,51,84.36
440dd6ab244315c632130ecfb63827b1,11042.32,13089,2046.68,91,84.36
28d162ab86bb49d719c32f0ee6186eaa,92.78,109.99,17.21,1,84.35
f3c38ab652836d21de61fb8314b69182,1333.41,1581,247.59,15,84.34
08f5819815f3d06545011850bd70f0a8,381.17,452,70.83,3,84.33
58f1a6197ed863543e0136bdedb3fce2,5762.31,6833,1070.69,44,84.33
4d9fea3499bdc22aa4da4e339365f215,162.34,192.54,30.2,2,84.31
33a17d60c64393351ebf1ef860f4e0f2,6873.1,8152.48,1279.38,43,84.31
9b76ad3d04236f76bc71c59470305e13,332.77,394.7,61.93,2,84.31
94e93ce877be27a515118dbfd2c2be41,4583.12,5436.58,853.46,29,84.3
bd4889b5e9133b35b66e42a8665cea5c,5287.26,6271.9,984.64,36,84.3
00ee68308b45bc5e2660cd833c3f81cc,17079.34,20260,3180.66,135,84.3
c13ef0cfbe42f190780f621ce81f2234,328.72,390,61.28,1,84.29
aa8af66c623d7d544dfe4bb85b5ebe3b,83.43,99,15.57,1,84.27
f0e103c63864d5405b958d984b6e94c9,801.99,951.7,149.71,11,84.27
042573af89b6d931f672efaf789d8358,348.39,413.48,65.09,3,84.26
23a0ffca143a15b9b5bbdb7d552f626a,3132.74,3718.51,585.77,23,84.25
4e922959ae960d389249c378d1c939f5,38191.24,45338.42,7147.18,412,84.24
c0098efcf800861dcae589affca31408,1001.82,1189.28,187.46,9,84.24
88460e8ebdecbfecb5f9601833981930,26382.21,31320.4,4938.19,246,84.23
ccf8813e5a7d6c84d865cd38bfc2b130,2219.71,2635.5,415.79,26,84.22
7ad32824caee82087b3e2e5f33b1bf32,18540.4,22018.1,3477.7,147,84.21
82bd0703a4aefd6b599e5bfdaed378fb,2016.15,2394.28,378.13,20,84.21
70f7e8018e3d46c748c92f026aa2585a,201.92,239.8,37.88,1,84.2
1660ad786c27fd935378b6192a90b417,1321.72,1570,248.28,12,84.19
71271995e85f5b8530be99ed54a91b89,489.85,582,92.15,6,84.17
a44fb5a447105f8469bdf16bf9159f25,3119.49,3706.1,586.61,19,84.17
9e94fa26a70ede4d26226e918e8706a2,52.86,62.8,9.94,1,84.17
062ce95fa2ad4dfaedfc79260130565f,6294.77,7479.1,1184.33,54,84.16
0b18d63d0cd1d723567903fd34a07df2,1412.25,1678.14,265.89,9,84.16
6f835fd4be26989b1b064399da346143,166.35,197.8,31.45,2,84.1
c360e4787614ed31ac7a2f95d3b22dc6,158.85,188.9,30.05,1,84.09
edc518ba25576a0188a0e8f2c3af186f,1385.23,1647.39,262.16,6,84.09
f5f2ab9bdb6b30c14c61be68c5ed37da,1794.81,2134.68,339.87,18,84.08
968ee78631915a63fef426d6733d7422,378.33,450,71.67,2,84.07
adbc26658d6c7b4b6219f9d934598091,9920.55,11806.4,1885.85,88,84.03
03a2a6dcbe45d639c4dc2a0d24769c40,906.16,1078.41,172.25,9,84.03
74871d19219c7d518d0090283e03c137,462.17,550.04,87.87,6,84.02
21e83881401b92b49fb09a16d3852291,2612.03,3109.06,497.03,12,84.01
5acd070dd3fe441bbb2ec1f1ede515ee,641.97,764.17,122.2,7,84.01
e0a3c37054ade6478d923a6efc10f308,184.62,219.8,35.18,2,83.99
d26aa40b90272d4843d63be7c1462c8d,128.38,152.9,24.52,2,83.96
03bd479e1d9484cdb14104d3023f7321,301.98,359.7,57.72,3,83.95
c1f12f926d0ba950578b4fa41115cbb6,402.64,479.6,76.96,2,83.95
5c6d4016c2a288f074fa0848a2b653d2,2601.87,3100,498.13,31,83.93
